movieCd,description
20186822,"우연히 주운 한 권의 『공병문고』로
 우리는 조금씩 가까워지기 시작했다.
 “나 사실은…
 죽는 게 너무 무섭다고 하면 어떻게 할래?”
 
 내가 몰랐던 너, 네가 몰랐던 나 
 다시 우리의 이야기"
20170513,"여고생이 사라졌지만 너무나 평온한 시골의 한적한 마을, 기간제 교사로 새로 부임 온 외지 출신 체육교사 ‘기철(마동석)’은 동네 분위기가 심상치 않음을 감지한다. 실종된 여고생의 유일한 친구 '유진(김새론)'만이 친구가 납치된 거라 확신하여 사건을 쫓고, 의도치 않게 ‘유진’과 함께 사라진 소녀를 찾기 위해 나선 ‘기철’은 누군가에 의해 그녀의 흔적들이 사라지고 있다는 사실을 알게 되는데...  모두가 침묵하는 사라진 소녀, 하지만 누군가는 반드시 그녀를 찾아야만 한다"
20189869,"“이번 생에서 난 주인공이 아닌가 봐” 사랑하는 아들 ‘하늘이’를 위해 천직이라 믿었던 음악의 꿈을 포기한 순둥이 싱글대디 ‘강석진’. 일명 ‘땜빵’ 무대에 서기 위해 찾아간 나이트클럽에서 화려한 반짝이 의상을 빼입은 ‘박영걸’을 만나다!    “관객 마음 사로잡아 본 적 있어요? 스파크 빡 때려본 적 있냐고”  밤무대 인기스타. 하지만 남들 몰래 바람잡이 관객 알바를 고용하는 생계형 색소포니스트 ‘박영걸’.  우연히 만난 꿈쟁이 ‘강석진’에게 훈수를 두지만, 얼마 후 상상도 못했던 곳에서 그와 그의 아들과 재회하며 인생 제대로 꼬이다!   “난 아빠가 색소폰 부는 모습이 제일 멋있단 말이야!”  ‘석진’의 영원한 제1호 팬이자 사랑스러운 아들 ‘하늘’. 가난 속에서도 늘 밝지만 색소폰 앞에서는 누구보다 진지한 음악신동. 시원하게 뽑아내는 선율로 우연히 재회한 ‘영걸’을 사로잡다!   이번 생은 엑스트라지만, 그래도 오늘 밤만은 우리 모두가 주인공!   인생 무대에 오르고 싶은 이들의 유쾌하고 찬란한 반격이 시작된다!"
20174981,"밤에만 활동하는 산 자도 죽은 자도 아닌 ‘야귀(夜鬼)‘가 창궐한 세상, 위기의 조선으로 돌아온 왕자 ‘이청’(현빈)은 도처에 창궐한 야귀떼에 맞서 싸우는 최고의 무관 ‘박종사관’(조우진) 일행을 만나게 되고, 야귀떼를 소탕하는 그들과 의도치 않게 함께하게 된다. 한편, 조선을 집어삼키려는 절대악 ‘김자준’(장동건)은 이 세상을 뒤엎기 위한 마지막 계획을 감행하는데…  조선필생 VS 조선필망 세상을 구하려는 자와 멸망시키려는 자! 오늘 밤, 세상에 없던 혈투가 시작된다!"
20010291,"해리 포터(다니엘 래드클리프 분)는 위압적인 버논 숙부(리챠드 그리피스 분)와 냉담한 이모 페투니아 (피오나 쇼 분), 욕심 많고 버릇없는 사촌 더즐리(해리 멜링 분) 밑에서 갖은 구박을 견디며 계단 밑 벽장에서 생활한다. 이모네 식구들 역시 해리와의 동거가 불편하기는 마찬가지. 이모 페투니아에겐 해리가 이상한(?) 언니 부부에 관한 기억을 떠올리게 만드는 달갑지 않은 존재다. 11살 생일이 며칠 앞으로 다가왔지만 한번도 생일파티를 치르거나 제대로 된 생일선물을 받아 본 적이 없는 해리로서는 특별히 신날 것도 기대 할 것도 없다. 11살 생일을 며칠 앞둔 어느 날 해리에게 초록색 잉크로 쓰여진 한 통의 편지가 배달된다. 그 편지의 내용은 다름 아닌 해리의 11살 생일을 맞이하여 전설적인“호그와트 마법학교”에서 보낸 입학초대장이었다. 그리고 해리의 생일을 축하하러 온 거인 해그리드는 해리가 모르고 있었던 해리의 진정한 정체를 알려주는데. 그것은 바로 해리가 굉장한 능력을 지닌 마법사라는 것!  해리는 해그리드의 지시대로 자신을 구박하던 이모네 집을 주저없이 떠나 호그와트행을 택한다. 런던의 킹스크로스 역에 있는 비밀의 9와 3/4 승장장에서 호그와트 특급열차를 탄 해리는 열차 안에서 같은 호그와트 마법학교 입학생인 헤르미온느 그레인저(엠마 왓슨 분)와 론 위즐리 (루퍼트 그린트 분)를 만나 친구가 된다. 이들과 함께 호그와트에 입학한 해리는, 놀라운 모험의 세계를 경험하며 갖가지 신기한 마법들을 배워 나간다. 또한 빗자루를 타고 공중을 날아다니며 경기하는 스릴 만점의 퀴디치 게임에서 스타로 탄생하게 되며, 용, 머리가 셋 달린 개, 유니콘, 켄타우루스, 히포그리프(말 몸에 독수리 머리와 날개를 가진 괴물)등 신비한 동물들과 마주치며 모험을 즐긴다. 그러던 어느 날 해리는 호그와트 지하실에 `영원한 생을 가져다주는 마법사의 돌'이 비밀리에 보관되어 있다는 것을 알게되고, 해리의 부모님을 죽인 볼드모트가 그 돌을 노린다는 사실도 알게 된다. 볼드모트는 바로 해리를 죽이려다 실패하고 이마에 번개모양의 흉터를 남긴 장본인이다. 해리는 볼드모트로부터 마법의 돌과 호그와트 마법학교를 지키기 위해 필사의 노력을 하는데..."
20179006,"원인 모를 기이한 죽음이 이어지는 한 저택. 우연히 이곳에 발을 들이게 된 옥분은 비밀을 간직한 신씨 부인을 만난다. 신씨 부인은 옥분에게 집안에 있는 동안 반드시 지켜야 할 규칙을 이야기하고, 옥분은 상상조차 할 수 없는 서늘한 진실을 마주하게 된다.  죽음이 소리 내어 울기 시작한다! 살고 싶다면, 귀를 막아라!"
20181404,"부모님을 잃고 혼자가 된 ‘루이스’는 유일한 혈육인 삼촌 ‘조나단’(잭 블랙)을 찾아가고 그와 함께 살게 된다.
 ‘조나단’의 오랜 친구이자 이웃사촌인 ‘플로렌스’(케이트 블란쳇) 또한 ‘루이스’를 반갑게 맞아주지만
 ‘루이스’는 어딘가 미스터리한 이 집에서의 생활이 두렵다. 한편, 매일 밤 무언가를 찾아 집을 돌아다니는
 ‘조나단’은 자신을 수상하게 여기는 ‘루이스’에게 결국 자신과 ‘플로렌스’가 마법사임을 고백하고,
 모든 것이 살아 움직이는 미스터리한 이 집에 숨겨진 비밀스러운 시계의 존재를 알려준다.
 
 집 안을 채우는 종소리가 사라지기 전, 시계를 찾아 세상을 집어 삼키려는 저주를 풀어야만 하는
 ‘조나단’과 ‘플로렌스’! 하지만 이들을 도우려던 ‘루이스’로 인해 깨어나선 안될 존재까지 눈을 뜨고 마는데...
 
 과연 세 사람은 비밀의 시계를 찾아 위기에 빠진 세상을 구할 수 있을까?"
20180523,"노래에 놀라운 재능을 가졌지만 외모에는 자신이 없는 무명가수 앨리(레이디 가가)는
 공연을 하던 바에서 우연히 톱스타 잭슨 메인(브래들리 쿠퍼)을 만나게 된다.
 자신의 모든 것을 사랑해주는 잭슨의 도움으로 앨리는 자기 안의 열정을 폭발시키며 최고의 스타로 거듭나지만,
 잭슨은 어린 시절의 상처와 예술가적 고뇌 속에서 점점 무너져가는데…"
20182693,"할로윈이 다가오고 있던 어느 날, 단짝 ‘소니’와 ‘샘’은 으스스한 분위기의 버려진 집을 발견한다.
 그곳에서 자물쇠로 잠겨있는 [구스범스] 책을 찾아낸 ‘소니’와 ‘샘’은 자물쇠를 열고, 심술궂은 인형 ‘슬래피’를 깨우고야 만다. 몬스터 군단의 리더 '슬래피’는 책 속에 갇혀있던 몬스터들을 하나, 둘씩 불러들이고 평온했던 마을은 어느새 위험에 빠지기 시작한다. 
 
 다시 깨어난 몬스터들의 습격으로 엉망진창이 된 할로윈, 
 위험에 빠진 가족과 마을을 구할 수 있을까?"
20180987,"할로윈 밤의 살아 있는 공포이자 레전드로 불리는 ‘마이클 마이어스’
 존재만으로 모든 것을 압도하는 그가 40년 전
 그를 유일하게 기억하는 그녀 ‘로리 스트로드’와 다시 마주하게 되는데…"
20179189,"“일곱, 총 일곱 명 입니다. 제가 죽인 사람들예.” 수감된 살인범 강태오(주지훈)는 형사 김형민(김윤석)에게 추가 살인을 자백한다. 형사의 직감으로 자백이 사실임을 확신하게 된 형민은, 태오가 적어준 7개의 살인 리스트를 믿고 수사에 들어간다.   “이거 못 믿으면 수사 못한다. 일단 무조건 믿고, 끝까지 의심하자.”  태오의 추가 살인은 세상에 알려지지 않은 암수사건.  형민은 태오가 거짓과 진실을 교묘히 뒤섞고 있다는 걸 알게 되지만 수사를 포기하지 않는다.  그러나 다가오는 공소시효와 부족한 증거로 인해 수사는 난항을 겪게 되는데…"
20189067,"스스로를 지키려다 어린 나이에 전과자가 되어 외롭게 살아가던 ‘백상아’ 누구도 믿지 않고 아무것도 마음에 두지 않던 어느 날 나이에 비해 작고 깡마른 몸, 홑겹 옷을 입은 채 가혹한 현실에서 탈출하려는 아이 ‘지은’을 만나게 된다.  왠지 자신과 닮은 듯한 아이 ‘지은’을 외면할 수 없는 ‘상아’는 ‘지은’을 구하기 위해 세상과 맞서기로 결심하는데…  “이런 나라도, 같이 갈래?”"
20182403,"뉴요커 레이첼은 남자친구 닉의 절친 결혼식이 열리는 싱가포르로 향한다. 
 처음으로 아시아를 방문한다는 설렘도 잠시, 닉의 가족을 만난다는 사실이 걱정이다. 
 그런데 알고 보니 닉이 싱가포르에서 가장 부유한 집안의 아들이자 모두가 선망하는 결혼 후보 1순위 신랑감이었던 것. 
 레이첼은 사교계 명사들의 질투와 더불어 본인을 영 탐탁지 않아하는 닉의 어머니의 타겟이 되는데… 
 남친의 재력을 알게 된 순간, 시월드의 문이 활짝 열렸다!"
20186321,"이제껏 누구도 경험하지 못한 세계에 도전한 우주비행사 닐(라이언 고슬링)은, 
 거대한 위험 속에서 극한의 위기를 체험하게 된다.
 전세계가 바라보는 가운데, 그는 새로운 세상을 열 첫 발걸음을 내딛는데…
 
 이제, 세계는 달라질 것이다."
20177221,"진실을 위해서라면 몸을 사리지 않는 정의로운 열혈 기자 '에디 브록'
 거대 기업 라이프 파운데이션의 뒤를 쫓던 그는
 이들의 사무실에 잠입했다가 실험실에서
 외계 생물체 '심비오트'의 기습 공격을 받게 된다.
 
 '심비오트'와 공생하게 된 '에디 브록'은
 마침내 한층 강력한 '베놈'으로 거듭나고,
 악한 존재만을 상대하려는 '에디 브록'의 의지와 달리
 '베놈'은 난폭한 힘을 주체하지 못하는데…!
 
 지배할 것인가, 지배당할 것인가"
20189123,"“어른이 된 나
 인생의 쉼표가 필요한 순간, 
 찾아온 나의 친구들
 다시 만나 행복해”
 
 어른이 된 나 로빈(이완 맥그리거)은 가족도 일도 모두 완벽해 보이지만, 
 한편 지쳐가는 일상 속에 서있다.
 어느 날, 눈 앞에 가장 행복한 시간을 함께했던 비밀 친구 ‘곰돌이 푸와 일행’들이 
 다시 찾아오게 되고 뜻하지 않게 놀라운 모험 속에 빠져들게 되는데…"
20176122,"우리는 물러서는 법을 배우지 못했다!  우리는 무릎 꿇는 법을 배우지 못했다!  우리는 항복이라는 걸 배우지 못했다!  천하를 손에 넣으려는 당 태종은 수십만 대군을 동원해 고구려의 변방 안시성을 침공한다. 20만 당나라 최강 대군 VS 5천명의 안시성 군사들. 40배의 전력 차이에도 불구하고, 안시성 성주 양만춘과 전사들은 당나라에 맞서 싸우기로 결심하는데…  동아시아 역사상 가장 위대한 승리를 이끈 안시성 전투가 시작된다!"
20184678,"각자 자신의 인생이 세상 제일 우울하고 슬플 것이라 자부하는 3명의 남자와 1명의 여자가 만나, 한날한시에 함께 가기로 결심한다. 거사를 위해 먼저 모인 닉네임 ‘최후의 불꽃’ 병남, ‘인생은 미완성’ 심선, ‘행복은 성적순’ 두석. 인생의 끝에 선 세 남자는 가슴에 품어왔던 버킷리스트를 실천하며 비장하게 마지막을 준비한다.  그때 마지막 한 사람, 닉네임 ‘배반의 장미’ 미지가 도착하고 아름답고 매력적인 그녀의 등장으로 모두의 계획에 차질이 생기는데… 완벽한 그녀의 놀라운 과거가 밝혀지며 죽음의 위기(!)에서 살아남기 위한 네 사람의 아주 특별한 하루가 시작된다!"
20187521,"어른이 되기까지 3888일 남은 11살 ‘아오야마’의 
 동네에 펭귄이 나타나면서 시작된 
 평생 잊지 못할 모험을 담은 판타지 어드벤처."
20180628,"인공지능 로봇개 액슬을 우연히 발견한 마일스, 미래형 병기로 만들어졌지만 강아지의 특징을 간직한 액슬을 지키기 위해 생사를 건 모험을 시작한다!"
20180770,"BBC 제작의 검증된 퀄리티! 다이노 어드벤처의 마지막 대장정이 찾아온다!
 
 새끼만을 노리는 잔인한 포식자 스코르피오베나토르!
 육식동물에게서 살아 남기 위해 공생하는 스테고사우루스와 캄푸토사우루스!
 한반도에 거대한 발자국을 남긴 하늘과 땅의 훌륭한 사냥꾼 하체고프테릭스!
 새끼를 위해 못할 건 아무것도 없는 강한 모성애의 기간토랍토르!
  
 이제껏 어디에서도 볼 수 없었던 육지와 바다, 하늘의 거대한 공룡들의 생존투쟁!
 
 최상의 포식자가 눈을 뗄 수 없는 흥미진진한 이야기를 들고 찾아온다."
20189462,"런던 최대 불꽃놀이를 앞두고 
 도시 전체를 혼란에 빠뜨린 정원 요정 실종 사건이 발생했다! 
 
 최고의 탐정이자 추리의 귀재 ‘셜록 놈즈’와 그의 영원한 파트너 ‘왓슨’이 수사에 나서고, 
 사라진 가족들을 찾기 위해 ‘노미오’와 ‘줄리엣’까지 투입되어 합동 수사를 시작한다! 
 
 ‘셜록’은 이 사건이 죽은 줄만 알았던 숙적 ‘모리아티’의 짓임을 알게 되고, 
 그가 숨겨놓은 단서를 찾아 나서는데…"
20177308,"어떠한 상황에서도 냉철함을 잃지 않던 최고의 협상가 ‘하채윤’은 긴급 투입된 현장에서 인질과 인질범 모두 사망하는 사건을 겪고 충격에 휩싸인다.   그로부터 10일 후,  경찰청 블랙리스트에 오른 국제 범죄조직의 무기 밀매업자 ‘민태구’가  태국에서 한국 경찰과 기자를 납치하고 그녀를 협상 대상으로 지목한다.   이유도 목적도 조건도 없이 사상 최악의 인질극을 벌이는 ‘민태구’와 그를 멈추기 위해 한치도 물러설 수 없는 협상가 ‘하채윤’   남은 시간 12시간, 목숨을 건 일생일대의 협상이 시작된다!"
20188661,"A는 매일 아침 다른 사람 몸에서 깨어난다.
 
 나이는 항상 똑같다.
 같은 사람이 두 번 되진 않는다.
 어떤 모습이든, 늘 똑같은 A다!
 
 그리고 매일, 나와 사랑에 빠진다!
 “매일 모습이 바뀌는 남친과 리아넌의 24시간 리셋 로맨스 시작!”"
20172204,"땅의 기운을 점쳐 인간의 운명을 바꿀 수 있는 천재지관 박재상(조승우)은 명당을 이용해 나라를 지배하려는 장동 김씨 가문의 계획을 막다 가족을 잃게 된다.  13년 후, 복수를 꿈꾸는 박재상 앞에 세상을 뒤집고 싶은 몰락한 왕족 흥선(지성)이 나타나 함께 장동 김씨 세력을 몰아낼 것을 제안한다.  뜻을 함께하여 김좌근 부자에게 접근한 박재상과 흥선은 두 명의 왕이 나올 천하명당의 존재를 알게 되고, 서로 다른 뜻을 품게 되는데…"
20167903,"딸 앞에선 바보지만 남의 일에는 1도 관심 없는 유도 관장 ‘장수’(마동석)에게  의욕과다 경찰 출신 고스트 ‘태진’(김영광)이 보이기 시작한다.  안 들리는 척, 안 보이는 척해도  ‘장수’에게 착! 달라붙은 고스트 ‘태진’은 그에게 자신과 함께 이 동네에서 일어나는 사건을  함께 수사할 것을 부탁하는데…  인간과 고스트의 신들린 합동수사가 시작된다!"
20189262,"루마니아의 젊은 수녀가 자살하는 사건을 의뢰 받아 바티칸에서 파견된 버크 신부와 아이린 수녀가 
 수녀원을 조사하면서 충격적인 악령의 실체와 만나게 되는 이야기를 그린다."
20188304,"도깨비왕 ‘라선’은 자신의 부활을 위해, 사악한 요괴 바이러스 ‘어둠깨비’를 지구에 퍼뜨리고
 ‘어둠깨비’들은 외로운 소년 ‘서도영’을 통해 어둠의 힘을 증식시킨다.
 
 한편 ‘염라대왕’의 지시를 받아 새로운 요괴워치의 주인을 찾던 ‘위스퍼’는
 정의감이 강한 소녀 ‘윤단아’와 술법을 사용할 줄 아는 소년 ‘천유성’을 만난다. 
 
 ‘윤단아’는 절체절명의 위기에서 벗어나기 위해 요괴들을 소환하기 시작하고,
 요괴들에게는 라이트사이드&섀도사이드 두 개의 얼굴이 있다는 사실을 알게 된다. 
 
 그리고 마침내 시작된 운명의 전투!"
20180167,"핼러윈 데이를 맞은 미소와 코코밍들은 마녀, 드라큘라 등으로 변장하고 친구들을 초대해 파티를 연다. 하지만, 파티가 시작되고 미스터리한 사건들이 발생하자 오히려 코코밍들은 겁에 질린다.  거기다가 이게 웬일? 위대한 엔젤 코코도사가 누군가의 습격을 받고 쓰러져 있다?! 놀란 코코밍들은 코코도사가 남긴 단서로 범인을 찾기 위해 머리를 맞대보지만, 추리가 계속될수록 서로를 의심하기 시작하는데...  코코밍들은 사건을 해결하고, 신나고 유쾌한 파티를 즐길 수 있을까?"
20189746,"놀이터 구조대가 되는 꿈을 가진 ‘뽀잉’!
 뛰어난 능력을 가진 ‘하이에나’ 박사님의 실험실을 찾아가게 된다.
 하지만 ‘뽀잉’의 실수로 공룡 장난감은 ‘티라노 로봇’으로 변신하고
 숲속 동물들이 괴물로 변해 놀이터 마을은 위기에 처하게 된다.
 
 슈퍼 변신에 도전하는 ‘뽀잉’과 힘이 센 ‘빙빙이’, 아이디어 뱅크 ‘몽바’의
 놀이터 마을을 지키기 위한 모험이 시작된다!
 
 “우리 다 같이 놀이터 마을을 구하자!”"
20156554,"중종 22년, 거대한 물괴가 나타나 백성들을 공격하기 시작한다. 물괴와 마주친 백성들은 그 자리에서 잔인하게 죽임을 당하거나 살아남아도 역병에 걸려 끔찍한 고통 속에 결국 죽게 되고, 한양은 삽시간에 공포에 휩싸인다. 모든 것이 자신을 몰아세우는 영의정과 관료들의 계략이라 여긴 중종은 옛 내금위장 윤겸을 궁으로 불러들여 수색대를 조직한다. 윤겸과 오랜 세월을 함께한 성한과 외동딸 명, 그리고 왕이 보낸 허선전관이 그와 함께 한다. 물괴를 쫓던 윤겸과 수색대는 곧 실로 믿을 수 없는 거대한 비밀을 마주하게 되는데…"
20153446,"고3 여름, 전학생 ‘승희’(박보영)를 보고 첫눈에 반한 ‘우연’(김영광). 승희를 졸졸 쫓아다닌 끝에 마침내 공식커플로 거듭나려던 그때! 잘 지내라는 전화 한 통만 남긴 채 승희는 사라져버리고, 우연의 첫사랑은 그렇게 막을 내리는 듯했다. 1년 뒤, 승희의 흔적을 쫓아 끈질긴 노력으로 같은 대학에 합격한 우연. 그런데 그의 앞을 가로막은 건… 다름 아닌 그녀의 남.자.친.구!  예술로 빗나가는 타이밍 속 다사다난한 그들의 첫사랑 연대기는 계속된다!"
20188581,"다른 종의 DNA를 이용해 더욱 영리하고 치명적으로 진화한 외계 빌런 ‘프레데터’.
 더욱 무자비해진 그의 등장으로 지구는 위협에 휩싸이게 된다.
 특수 부대원 출신 ‘퀸’(보이드 홀브룩)은 비밀 정부 미션에 참여 중인 진화생물학자 ‘케이시’(올리비아 문)를 만나게 되고
 범죄 전력이 있는 전직 군인들과 함께 ‘프레데터’에 맞서 생존을 위한 사투를 벌이게 되는데…
 
 사냥 당할 것인가, 살아남을 것인가
 진짜 사냥은 지금부터다!"
20189362,"하루 아침에 모든 것을 잃고 전신마비가 된 그레이.
 인간의 모든 능력을 업그레이드하는 최첨단 두뇌 ‘스템’을 장착하고
 이제, 아내를 죽인 자들을 직접 처단하기 위한 그의 통제 불능 액션이 시작 되는데…"
20177537,"학생들에게 인기와 존경을 동시에 받는 경제학 교수 ‘태준’(박해일)은 우연한 기회를 통해 촉망받는 정치 신인으로 국회의원 선거에 출마하게 된다. 한편 그의 아내이자 미래미술관의 부관장 ‘수연’(수애)은 재개관전을 통해 관장 자리에 오르려 한다.  그러나 ‘수연’의 미술품 거래와 ‘태준’의 선거 출마 뒤에 미래그룹과 민국당의 어두운 거래가 있었다는 것이 밝혀지고 두 사람은 완벽한 상류사회 입성을 눈앞에 두고 위기에 처한다. 이 기회를 절대 놓칠 수 없는 ‘태준’과 ‘수연’ 부부는 민국당과 미래그룹에게 새로운 거래를 제안하게 되는데...  가장 아름답지만 가장 추악한 곳, 그곳으로 들어간다!"
20181942,"“인생은 짧고 세상은 넓어. 멋진 추억을 만들고 싶어!”  엄마 도나(메릴 스트립)의 모든 것이 담긴 호텔 재개장을 준비하며 홀로서기를 결심한 소피. 그녀는 엄마의 영원한 친구 타냐와 로지, 그리고 사랑스러운 세 아빠들 샘, 해리, 빌에게 리오픈 파티 초대장을 보낸다. 한편 소피는 파티 준비 중 엄마의 숨겨진 찬란했던 추억과 비밀을 들여다보게 되고, 뜻밖의 손님까지 방문하는데… 과연 한여름의 파티는 무사히 열릴 수 있을까?  “엄마가 자랑스러워할 인생 최고의 파티를 열게요!”"
20186202,"천 년 동안 48명의 망자를 환생시킨 저승 삼차사, 한 명만 더 환생시키면 그들도 새로운 삶을 얻을 수 있다. 하지만 강림(하정우)은 원귀였던 수홍(김동욱)을 자신들의 마지막 귀인으로 정하는 이해할 수 없는 선택을 한다. 저승법 상 원귀는 소멸되어야 마땅하나 염라대왕(이정재)은 저승 삼차사에게 새로운 조건을 내걸며 강림의 제안을 수락한다. 염라의 조건은 성주신(마동석)이 버티고 있어 저승 차사들이 가는 족족 실패하는 허춘삼 노인을 수홍의 재판이 끝나기 전까지 저승으로 데려오는 것.   허춘삼을 데리러 이승으로 내려간 해원맥(주지훈)과 덕춘(김향기), 하지만 성주신의 막강한 힘 앞에 속수무책으로 당하기만 하던 중 우연히 그가 천 년 전 과거에 해원맥과 덕춘을 저승으로 데려간 저승 차사였다는 사실을 알게 된다. 스스로도 기억 못 하는 과거에 대한 호기심으로 해원맥과 덕춘은 성주신과 거래를 시작하는데…  이승과 저승, 현재와 과거를 오가는 천 년의 비밀이 밝혀진다!"
20179101,"1993년, 북한 핵 개발을 둘러싸고 한반도의 위기가 고조된다. 정보사 소령 출신으로 안기부에 스카우트된 박석영(황정민)은 ‘흑금성’이라는 암호명으로  북핵의 실체를 캐기 위해 북의 고위층 내부로 잠입하라는 지령을 받는다.  안기부 해외실장 최학성(조진웅)과 대통령 외에는 가족조차도 그의 실체를 모르는 가운데  대북사업가로 위장해 베이징 주재 북 고위간부 리명운(이성민)에게 접근한 흑금성. 그는 수 년에 걸친 공작 끝에, 리명운과 두터운 신의를 쌓고  그를 통해서, 북한 권력층의 신뢰를 얻는데 성공한다. 그러나, 1997년. 남의 대선 직전에 흑금성은 남과 북의 수뇌부 사이 은밀한 거래를 감지한다. 조국을 위해 굳은 신념으로 모든 것을 걸고 공작을 수행했던 그는 걷잡을 수 없는 갈등에 휩싸이는데…"
20170670,중국 내 실화를 바탕으로 한 스릴러 영화로 한 아이가 차에 치인 상황에서 아무도 도와주지 않은 사람들 때문에 결국 죽음에 이르게 된 이야기
20189261,"환상적인 섬 타히티에서 운명처럼 사랑에 빠진 
 바다를 닮은 자유로운 여자 ‘태미’와 
 바다를 사랑하는 섬세한 남자 ‘리처드’는 
 함께 요트를 타고 6,500km의 긴 항해를 시작한다. 
 
 바다 위에서 인생 최고의 행복한 시간을 만끽하던 연인은 
 남태평양 한가운데에서 예상치 못한 사상 최악의 허리케인을 만나게 되는데… 
 
 사랑은 
 우리를 버리지 않는다."
20187647,"생일날 문자 이별 통보도 모자라
 엿 같은 미션을 남기고 떠난 CIA 구남친 덕에
 오드리(밀라 쿠니스)와 절친 모건(케이트 맥키넌)은 국제적인 범죄에 연루된다. 
 
 얼떨결에 스파이가 되어버린 이들이 유럽 전역을 누비는 가운데,
 정체를 알 수 없는 영국 요원들이 접근하고 최정예 킬러까지 따라붙으며
 두 절친의 입담과 액션이 터지기 시작하는데…
 
 이들의 근본 없는 액션이 당신을 깨운다!"
20181181,"도난당한 핵무기를 되찾아 오는 위험천만한 작전 중, 에단 헌트(톰 크루즈)는 임무를 포기하고, 팀원의 목숨을 구하는 선택을 한다.
 이제, 핵무기는 문명을 무너뜨리려는 사악한 테러조직의 손에 넘어갔다.
 세계를 멸망시킬 핵 재앙을 막기 위해 세계 최강 스파이기관, IMF의 에단 헌트와 정예 요원들(사이먼 페크, 빙 라메스, 레베카 퍼거슨)은 숙명의 라이벌, 중앙정보국 CIA의 상급 요원(헨리 카빌)과 불편한 동맹을 맺어야만 한다.
 이보다 더 불가능한 미션은 없었다!
 역대 최대 규모, 최강 액션을 기대하라!"
20139221,"한 우주비행사가 지구로 돌아와 적응하려고 노력한다.
 
 [제11회 서울국제초단편영화제]"
20184802,"평생 몬스터 호텔을 지키며
 단 하루도 쉴 틈이 없었던 몬스터 호텔 주인 드라큘라 ‘드락’.
 
 아빠의 생애 첫 휴가를 위해 딸 ‘마비스’는 일생일대 크루즈 가족 여행을 계획하고,
 여름을 맞이한 몬스터 호텔 가족들은 인간 세상으로 생애 첫 바캉스를 떠난다. 
 
 시작부터 좌충우돌인 바캉스에서 ‘드락’은 미모의 크루즈 선장 ‘에리카’에게 첫눈에 반하고,
 급기야 그녀의 무시무시한 비밀이 밝혀지면서 완벽했던 몬스터 호텔 가족들의 휴가는 오싹한 악몽으로 뒤바뀌는데!
 
 그래서 진짜 휴가는 언제 가는 거죠?"
20183584,"국제 해저 관측 프로그램으로 일환으로 심해를 탐사 중인 해저 탐험대는 정체 모를 거대 생물에게 공격을 당한다.
 긴급 투입된 심해 구조 전문가 조나스(제이슨 스타뎀)는 그것이 200만년 전 멸종된 것으로 알려진 ‘메가로돈’임을 주장한다.
 아무도 믿으려 하지 않지만, 조나스는 역사상 가장 위대하고 가장 거대한 포식자와 두 번째로 마주하는 것인데…"
20187657,"군사, 외교의 사각지대에서 임무를 수행하는 실패율 제로의 비밀조직 ‘오버워치’.
 그들에게 전 세계 6개 주요 도시의 테러를 막을 수 있는 유일한 정보를 지닌 ‘타겟’이 접근한다.
 22마일 떨어진 안전한 장소로 ‘타겟’을 이동시키는 새로운 작전이 시작되고, 타겟을 노리는 적들의
 거센 공격이 가해지자 오버워치 팀원들은 작전 성공을 위해
 자신들의 목숨을 바꿔가며 1마일씩 이송작전을 수행한다.
 적을 뚫고 목적지에 가까워질수록 궁지에 몰리게 된 오버워치 앞에
 타겟의 숨겨진 미션이 드러나게 되면서 또 다른 위기를 맞게 되는데…"
20187641,"보물을 찾기로 결심한 진구는 도라에몽의 ‘보물찾기 지도’로 수수께끼 섬을 발견한다.
 ‘노진구올라호’를 타고 보물섬으로 향하던 도라에몽과 친구들은 해적에게 습격 당하고 이슬이까지 납치되고 마는데…
 우연히 바다에서 표류하던 소년 플록과 앵무새 로봇 퀴즈를 만나 보물섬의 비밀에 대해 알게 된다!
 과연 캡틴도라와 친구들은 수수께끼 섬에 잠든 환상의 보물을 찾을 수 있을까?"
20187427,"국제 정상회담 개최지 ‘엣지 오브 오션’에서 발생한 대규모 폭발 사건! 
 사건 현장에서 발견된 지문으로 유력한 용의자가 된 모리 코고로는 긴급 체포된다! 
 하지만, 이후에도 도심 곳곳에서는 원인을 알 수 없는 폭발 사건이 이어지고, 
 극도로 은밀히 움직이는 아무로 토오루의 기묘한 행동에 코난은 의문을 품기 시작하는데…
 과연, 테러의 목적과 진짜 범인의 정체는?!"
20186501,"이유를 알아보기 위해 백악기 시대로 시간 이동을 한 차탄!
 그곳에서 새로운 비밀친구 공룡카봇을 만나게 되고,
 엄청난 에너지를 가진 응가암을 둘러싼 소동이 펼쳐지는데!
 차탄과 공룡카봇들이 펼치는 백악기 시대의 놀라운 모험속으로!"
